text	intent
我想在六月的早班飛機第一次從芝加哥到大陸航空公司西雅圖	飛機場
上午航班從舊金山抵達波士頓下午	飛行
請列出在匹茲堡提供地面運輸	飛行
I'd喜歡從丹佛飛往亞特蘭大在匹茲堡停止	飛行
找到從波士頓到奧克蘭最便宜的單程票價	飛行
從匹茲堡飛往舊金山的航班信息	機票
我想從費城離開，去亞特蘭大巴爾的摩和波士頓請列出航班	飛行
什麼是美國最早的航空公司的航班，我可以得到一流的從費城飛往達拉斯	飛行
從丹佛飛往威徹斯特縣紐約平日航班	飛行
哪些航班可以從波士頓到華盛頓晚星期一晚上或星期二清晨	飛行
是什麼限制AP57	飛行
什麼是從丹佛最早的航班到舊金山八月第二十七個上午	限制
地面交通請機場和市中心之間的城市波士頓	飛行
什麼從明尼阿波利斯飛往匹茲堡的航班	飛行
什麼類型的地面交通丹佛可用	飛行
讓我從達拉斯到無論是舊金山或奧克蘭的所有直航	飛行
告訴我從匹茲堡飛往舊金山週五航班	飛行
像我'd從明尼阿波利斯飛往晚，明天長的海灘	飛行
什麼航空公司從波士頓飛往亞特蘭大	飛行
請給我上月17歲的航班從費城到波士頓儘早信息	航空公司
什麼航班都可以週六從達拉斯舊金山	飛行
我需要下午6點後，週三鹽湖城航班從奧克蘭	飛行
我想從波士頓前往奧克蘭的團結，並在838班機，我應該走哪離開	飛行
I'd喜歡的書從丹佛飛往匹茲堡最廉價的單程航班	飛行
什麼是從波士頓機場波士頓的距離	飛行
什麼航班起飛和降落在米切爾將軍國際	距離
是什麼從波士頓到舊金山航班	飛行
是什麼在12月份從亞特蘭大到丹佛其停在波士頓的航班	飛行
哪些航班可以從匹茲堡飛往巴爾的摩七月二十五分之一1991	飛行
有沒有從波士頓到舊金山的航班使得在達拉斯 - 沃斯堡停留	飛行
多遠是奧克蘭離市區機場	飛行
告訴我，在多倫多到達從辛辛那提首飛	距離
從紐瓦克飛往坦帕的美國航空航班上週五	飛行
沒關係，你能告訴我通過美國航空公司的航班什麼葉達拉斯飛往舊金山	飛行
從費城飛往達拉斯亞特蘭大請停止航班列表	飛行
告訴我從巴爾的摩到達拉斯的航班	飛行
什麼才是最早的航班離開丹佛匹茲堡	飛行
什麼點航班從費城到匹茲堡	飛行
我想從華盛頓飛回達拉斯美航	飛行
I'd喜歡從亞特蘭大直飛巴爾的摩和晚上7點到達那裡	飛行
什麼航班從堪薩斯城到丹佛後，845在上午	飛行
讓我看看波士頓和舊金山之間的航空公司	飛行
什麼是最新的航班離開丹佛到達匹茲堡下星期一	航空公司
該公司波士頓和奧克蘭之間飛	飛行
什麼航班你有奧克蘭和波士頓之間，在達拉斯 - 沃斯堡停留	航空公司
我想在清晨離開	飛行
告訴我從丹佛飛往亞特蘭大的航班於六月十六	飛行
讓我從達拉斯到舊金山轉機，在1940年離開達拉斯 - 沃斯堡行程	飛行
我想奧克蘭和波士頓之間的航班??下午5點之前到達	飛行
告訴我從紐約飛往邁阿密的航班	飛行
告訴我在週四飛往華盛頓的航班丹佛	飛行
什麼航班從亞特蘭大到波士頓留下六月第二十九下午	飛行
告訴我飛機的類型，加拿大的航空公司使用	飛行
什麼是從費城飛往達拉斯早晨航班去美國航空公司	飛機
什麼呢MCO立場	飛行
我想知道在離開費城的航班，下午抵達匹茲堡的一些信息	縮寫
美國巴爾的摩3724費城什麼是往返票價	飛行
有4點的航班從華盛頓飛往丹佛	機票
從列出的匹茲堡第三次月在巴爾的摩到達的航班	飛行
告訴我從鳳凰城到密爾沃基週三所有航班	飛行
我想在週四下午6點前抵達亞特蘭大從巴爾的摩到亞特蘭大的航班信息	飛行
請列出從休斯敦到密爾沃基晚上週五航班上美國航空公司	飛行
我謹飛從匹茲堡飛往亞特蘭大	飛行
讓我知道從丹佛飛往拉斯維加斯的航班	飛行
什麼航班從丹佛飛往鹽湖城	飛行
我需要從芝加哥到密爾沃基傍晚航班列表	飛行
I'd喜歡尋找從華盛頓特區到亞特蘭大最便宜的航班	飛行
請列出的美國聯合航空公司的所有航班從丹佛中午前	飛行
在丹佛什麼樣的地面交通的有從機場到市區	飛行
什麼航班有週二早上從達拉斯到亞特蘭大	機票
讓我從亞特蘭大到費城三角洲飛行296車費	飛行
列出從亞特蘭大到費城週三最早的三航班	機票
從蒙特利爾到拉斯維加斯	飛行
你可以列出從華盛頓飛往多倫多最低的單程票價	飛行
是什麼從費城到舊金山的往返航班	飛行
告訴我從亞特蘭大到丹佛大家航航班為後天之本	飛行
顯示從匹茲堡飛往奧克蘭通過連接丹佛對我們的空中航班	飛行
一個上午週四10點之前的從波士頓到巴爾的摩所有航班列表	飛行
什麼機場在紐約最接近市中心	飛行
什麼航班有從坦帕到夏洛特	飛機場
什麼是從波士頓到費城最早的航班	飛行
告訴我從丹佛飛往舊金山的所有航班	飛行
從長灘到鳳凰的所有航班	飛行
什麼是FF	飛行
I'd喜歡從亞特蘭大到巴爾的摩直飛航班，在晚上7點左右獲得	縮寫
從費城到奧克蘭航班晚上	飛行
什麼呢AP57平均	飛行
請列出從加州奧克蘭到費城週二任何航班	縮寫
顯示從舊金山飛往丹佛的航班上週三和週四	飛行
你能告訴我從波士頓到舊金山最便宜的單程票價	飛行
什麼地面交通丹佛可用	機票
哪些航班可以從費城到丹佛，週日	飛行
從費城飛往達拉斯列表飛行，那停在亞特蘭大	飛行
丹佛和舊金山之間提供服務的航空公司名單	飛行
什麼才是從印第安納波利斯奧蘭多往返於12月25日第七最低票價	航空公司
什麼是最低的單程票價從匹茲堡飛往亞特蘭大	機票
什麼航班從紐約到洛杉磯	機票
什麼是票價代碼F	飛行
從丹佛飛往西雅圖的航班大陸上週六上午	縮寫
什麼是從匹茲堡最便宜的航班亞特蘭大留下十月初五	飛行
給我丹佛和波士頓之間的大陸航班列表	飛行
列出從奧克蘭每天飛往波士頓的航班使用大陸航空	飛行
什麼從塔科馬到奧蘭多航班星期六	飛行
什麼是從匹茲堡飛往亞特蘭大的航班的經濟艙票價	飛行
是什麼限制ap80的意義	機票
我今天需要從洛杉磯到夏洛特的航班	縮寫
告訴我所有類型的飛機	飛行
是什麼限制ap80	飛機
告訴我從亞特蘭大飛往舊金山其中下午5時後離開後天的所有航班	限制
我需要從紐約至多倫多週四飛行可能六經中午抵達	飛行
什麼是我的航班的選擇早退下午從明尼阿波利斯印第安納波利斯	飛行
現在我需要的航班信息離開亞特蘭大，並在下午抵達巴爾的摩	飛行
請列出所有從巴爾的摩到亞特蘭大的航班	飛行
是什麼匹茲堡和達拉斯之間的所有可用航班	飛行
從丹佛飛往匹茲堡四月二十一，我需要最便宜的航班	飛行
找到航班離開達拉斯，並打算到舊金山下午5點以後離開	飛行
從紐約飛往邁阿密的航班	飛行
清單航班從費城飛往達拉斯	飛行
我需要從匹茲堡到洛杉磯週四晚上航班	飛行
什麼是從丹佛飛往匹茲堡最廉價的航班準點起飛九月第二十八	飛行
什麼航班有從休斯敦到達拉斯	飛行
什麼呢地面交通的樣子在奧克蘭	飛行
告訴我從丹佛飛往拉斯維加斯的航班	飛行
哪些航班可以從丹佛飛往達拉斯沃思堡在下午	飛行
我需要從紐約到明天蒙特利爾的航班	飛行
告訴我航空公司在亞特蘭大的名字	飛行
I'd喜歡從舊金山飛到波士頓，在達拉斯 - 沃斯堡停留，我想在達美航空飛	航空公司
我需要找到從波士頓飛機到舊金山週五	飛行
告訴我從丹佛飛往舊金山的航班列表九月第1991	飛機
我需要在7月1日的堪薩斯城紐瓦克航班	飛行
什麼飛機擁有最大座位數	飛行
什麼是EWR	飛機
什麼地面交通可在巴爾的摩	縮寫
告訴我從丹佛飛往巴爾的摩的往返航班，提供在美國一流的服務	飛行
告訴我從達拉斯到舊金山下午4點後的特價單程航班離開達拉斯	飛行
什麼是一流的票價從達拉斯到巴爾的摩	飛行
告訴我從芝加哥到西雅圖在週六上午的大陸航班	機票
什麼美國西北航空公司航班在中午前離開丹佛	飛行
是否有下週一早上從匹茲堡飛往舊金山的航班的任何	飛行
哪些呢票價代碼QO平均	飛行
給我提供給匹茲堡週二航班從舊金山，也是價格	縮寫
雄鹿和魔術的一種方式之間的航班	飛行
什麼呢EWR平均	飛行
從巴爾的摩飛往舊金山的航班	縮寫
給我美航從明天ST最早的航班。聖彼得堡密爾沃基	飛行
沒有增量達拉斯和丹佛之間有什麼航班	飛行
我想從波士頓飛往巴爾的摩下午哪些航班有	飛行
在哪裡呢飛行UA 281從波士頓到奧克蘭站	飛行
我想訂一張從夏洛特飛往巴爾的摩四月十八	飛行
我想從肯尼迪到拉斯維加斯直飛航班三月第二	飛行
謝謝你的信息我現在想訂一張從費城到波士頓的班機於四月十六晚上9點左右	飛行
什麼飛行你從舊金山不得不匹茲堡八月第二十七個晚上	飛行
請給我的所有達拉斯和巴爾的摩和他們的成本之間的航班??列表	飛行
告訴我從達拉斯到休斯敦直飛航班	航班機票+
告訴我從波士頓到匹茲堡在週三和週四的航班	飛行
告訴我到達愛領域的航班	飛行
告訴我是出於愛場的航班	飛行
什麼是從波士頓到亞特蘭大的單程航班票價	飛行
我想離開費城和亞特蘭大在星期四抵達	機票
有來自巴爾的摩的往返航班達拉斯丹佛連接	飛行
什麼是從波士頓到亞特蘭大最早的航班	飛行
給我從芝加哥到西雅圖在週六上午的航班	飛行
休斯敦機場	飛行
我想從密爾沃基上午飛往科羅拉多州丹佛請	飛機場
你能告訴我從亞特蘭大飛往丹佛的飛機所使用的類型，對東方飛行825 555離開	飛行
是否有下週一早上從匹茲堡飛往舊金山的航班的任何	飛機
什麼航班從紐約到洛杉磯上午10點後	飛行
告訴我從華盛頓到奧克蘭的機票	飛行
什麼才是從匹茲堡最廉價的頭等艙機票舊金山	機票
什麼是票價代碼H	機票
告訴我週六和週日的密爾沃基飛往美國航空公司鳳凰	縮寫
多少的費用是從波士頓飛到一種方式來華盛頓一流	飛行
可我從紐瓦克飛往奧蘭多的航班，請	機票
什麼是從丹佛到奧克蘭最便宜的航班	飛行
告訴我，當天下午離開費城和丹佛之間的航班??列表	飛行
什麼是從長灘到孟菲斯最便宜的航班	飛行
告訴我從丹佛飛往匹茲堡該開飯所有航班	飛行
列出從聖何塞到休斯頓最短飛行	飛行
告訴我從丹佛飛往波士頓週二航班	飛行
我想從巴爾的摩前往華盛頓在星期一	飛行
給我留下的票價在星期二從丹佛去達拉斯	飛行
什麼是往返票一流的橡木和ATL之間的成本	機票
讓我從拉斯維加斯往返票價休斯敦馬不停蹄	機票
告訴我，從亞特蘭大到費城的航班	機票
哪些航班可以從丹佛到費城與匹茲堡停留	飛行
什麼是票價代碼QW平均	飛行
告訴我有關達拉斯沃斯堡機場和達拉斯市中心之間的地面交通	縮寫
列出從波士頓到丹佛的所有直航	飛行
是什麼從波士頓到舊金山航班	飛行
我需要從波士頓飛往丹佛的航班信息	飛行
什麼是從丹佛飛往匹茲堡最便宜的航班上月第二十六	飛行
什麼達拉斯和巴爾的摩之間的教練的航班將在八月十和返回八月12	飛行
好吧我想知道的是的確從夏洛特到拉斯維加斯與ST停止TWA航班505。路易擔任晚宴的TWA航班505或163	飛行
還好的是一個莫大過於現在我們打算去四月第二十二達拉斯華盛頓的最新夜間出發單程	飛行
什麼才是從舊金山到波士頓最早的航班	飛行
顯示從舊金山公務艙票價丹佛聯合航空公司	飛行
告訴我從坦帕到ST航班。路易	機票
從波士頓去什麼飛往亞特蘭大下週二	飛行
請列出從ST離開的航班。路易聖。保羅上午10點後	飛行
顯示九月十五舊金山和費城之間的所有航班	飛行
我需要從舊金山到波士頓的班機是晚上8點以後葉	飛行
告訴我從蒙特利爾飛往芝加哥的航班	飛行
什麼航班你從安大略省有	飛行
什麼克利夫蘭S中的最便宜的頭等艙往返機票的價格對我們的空氣邁阿密	飛行
有沒有從匹茲堡飛往巴爾的摩任何渦輪螺旋槳飛機航班十二月十七	機票
顯示從匹茲堡到奧克蘭航班	飛行
告訴我從巴爾的摩到奧克蘭的航班晚餐	飛行
請找到從波士頓到丹佛盡可能早的航班	飛行
告訴我從愛場航班的任何其他機場	飛行
我可以從長灘機場打車到市區長灘	飛行
多久是從亞特蘭大飛往舊金山中午十一月十七	飛行
是什麼從巴爾的摩到達拉斯在週日下午的航班	距離
讓我從舊金山到奧克蘭的所有航班	飛行
什麼地面交通可從匹茲堡機場	飛行
什麼是一流的票價從印第安納波利斯飛往奧蘭多	航空公司
現在向我展示從匹茲堡到巴爾的摩的航班	機票
告訴我所有的美國西北航空公司從紐約到密爾沃基飛往洛杉磯	飛行
什麼是具有從華盛頓到舊金山上週五沒有停止最早的航班	飛行
告訴我頭等艙機票從達拉斯到巴爾的摩	飛行
從丹佛飛往費城大陸	機票
請再告訴我頭等艙機票從巴爾的摩到達拉斯	飛行
告訴我從底特律到芝加哥所有中西部快捷航班	機票
從亞特蘭大到波士頓航班列表下午6點至下午10留在8月8號	飛行
